function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,120,1.000,14.222,12724224.000,nan,2,0,5191002,nmap,0,1.000,0.095,5854549.333,nan,1,0,0,env,120,1.000,14.564,14562816.000,nan,2,0,5222508,60.933,131.167,5872797696.000,5868184576.000,27.419,27.397,nan,nan,30,0
shasum,120,1.000,14.139,3616938.667,nan,2,0,5122967,nmap,0,1.000,0.089,6024777.143,nan,1,0,0,env,120,1.000,14.017,14698018.133,nan,2,0,4980339,61.667,128.383,5882859520.000,5875131392.000,27.459,27.425,nan,nan,30,0
shasum,120,1.000,16.508,12840277.333,nan,1,0,5576559,nmap,0,1.000,0.091,6079317.333,nan,1,0,0,env,120,1.000,16.017,14447274.667,nan,1,0,4944904,61.513,138.341,5884207104.000,5857272320.000,27.466,27.359,nan,nan,25,0
shasum,120,1.000,14.615,12765184.000,nan,1,0,5125159,nmap,0,1.000,0.083,6028288.000,nan,1,0,0,env,140,1.000,16.771,14547797.333,nan,2,0,4771841,62.067,136.483,5806741504.000,5800123904.000,27.158,27.129,nan,nan,30,0
shasum,120,1.000,13.649,12723541.333,nan,2,0,5090198,nmap,0,1.000,0.097,6081536.000,nan,1,0,0,env,140,1.000,15.758,14592512.000,nan,2,0,4786020,62.933,133.833,5843456000.000,5836714496.000,27.304,27.275,nan,nan,30,0
shasum,120,1.000,14.769,12888234.667,nan,1,0,5024298,nmap,0,1.000,0.083,6017804.190,nan,1,0,0,env,140,1.000,15.522,14576093.867,nan,1,0,4682711,65.067,140.100,5854232576.000,5846430208.000,27.348,27.315,nan,nan,25,0
shasum,120,1.000,13.759,12956501.333,nan,2,0,4932916,nmap,0,1.000,0.107,6057984.000,nan,1,0,0,env,160,1.000,17.732,14636373.333,nan,1,0,4563811,64.533,138.633,5872467968.000,5873955328.000,27.422,27.425,nan,nan,30,0
shasum,120,1.000,12.980,3856554.667,nan,2,0,4939547,nmap,0,1.000,0.084,6116010.667,nan,1,0,0,env,160,1.000,17.548,14660266.667,nan,2,0,4530288,64.200,135.550,5893609472.000,5885068288.000,27.507,27.470,nan,nan,30,0
shasum,120,1.000,13.817,12821367.467,nan,1,0,4908098,nmap,0,1.000,0.083,6133794.133,nan,1,0,0,env,160,1.000,14.924,14770585.600,nan,1,0,4498700,64.867,142.517,5896624128.000,5870253568.000,27.520,27.413,nan,nan,25,0
shasum,120,1.000,13.616,12843861.333,nan,2,0,4901311,nmap,0,1.000,0.085,5955584.000,nan,1,0,0,env,180,1.000,20.053,14853802.667,nan,1,0,4469544,64.200,140.867,5851383808.000,5843420672.000,27.340,27.306,nan,nan,30,0
shasum,120,1.000,13.069,12913152.000,nan,2,0,4931365,nmap,0,1.000,0.092,6027264.000,nan,1,0,0,env,180,1.000,19.217,14940501.333,nan,2,0,4518515,57.400,133.167,5781743616.000,5787359232.000,27.060,27.082,nan,nan,60,0
shasum,120,1.000,13.795,12702232.381,nan,1,0,5015345,nmap,0,1.000,0.081,6070662.095,nan,1,0,0,env,180,1.000,21.180,4045056.000,nan,1,0,4613646,64.000,146.317,5838252032.000,5838522368.000,27.293,27.291,nan,nan,25,0
shasum,120,1.000,13.612,12875093.333,nan,2,0,4905591,nmap,0,1.000,0.083,6000810.667,nan,1,0,0,env,200,1.000,21.481,14950741.333,nan,1,0,4481921,62.200,143.167,5882476544.000,5877088768.000,27.469,27.445,nan,nan,30,0
shasum,120,1.000,12.840,12775765.333,nan,2,0,4859951,nmap,0,1.000,0.085,5963776.000,nan,1,0,0,env,200,1.000,19.869,3915105.524,nan,2,0,4366851,63.000,138.967,5844418560.000,5840997888.000,27.320,27.305,nan,nan,30,0
shasum,120,1.000,11.977,13135872.000,nan,2,0,4922968,nmap,0,1.000,0.092,6064128.000,nan,1,0,0,env,200,1.000,21.052,14732302.629,nan,2,0,4427542,61.667,135.183,5844690944.000,5840609792.000,27.320,27.301,nan,nan,30,0
shasum,120,1.000,16.550,12833280.000,nan,1,0,5693522,nmap,20,1.000,89.075,14039210.667,nan,1,0,99987233,env,0,1.000,0.159,14575274.667,nan,1,0,0,61.467,186.033,5853339648.000,5859940864.000,27.357,27.387,nan,nan,25,0
shasum,120,1.000,16.008,12713301.333,nan,2,0,5901901,nmap,20,1.000,89.084,3657045.333,nan,2,0,102080511,env,0,1.000,0.084,14588928.000,nan,1,0,0,63.200,181.483,5873182720.000,5869321216.000,27.446,27.428,nan,nan,30,0
shasum,120,1.000,14.805,3362816.000,nan,2,0,5813147,nmap,20,1.000,82.860,3866282.667,nan,2,0,105764547,env,0,1.000,0.087,12758186.667,nan,1,0,0,61.333,176.183,5760845824.000,5764785152.000,27.000,27.015,nan,nan,30,0
shasum,120,1.000,14.066,12810069.333,nan,1,0,5621561,nmap,20,1.000,83.250,10657943.162,nan,1,0,103491097,env,20,1.000,2.320,13342003.200,nan,1,0,6314722,65.200,193.483,5815193600.000,5815162880.000,27.226,27.224,nan,nan,25,0
shasum,120,1.000,16.008,12859392.000,nan,1,0,6040675,nmap,20,1.000,88.457,3925589.333,nan,1,0,102784359,env,20,1.000,2.924,14564693.333,nan,1,0,6663573,65.533,189.750,5832001536.000,5815067136.000,27.289,27.218,nan,nan,30,0
shasum,120,1.000,15.047,12867754.667,nan,2,0,5921219,nmap,20,1.000,83.272,3539797.333,nan,2,0,107487291,env,20,1.000,2.702,3929258.667,nan,2,0,6722273,65.600,183.933,5795299328.000,5774506496.000,27.141,27.057,nan,nan,30,0
shasum,120,1.000,13.368,3734528.000,nan,2,0,5760247,nmap,20,1.000,81.762,3731353.600,nan,2,0,106571577,env,40,1.000,4.781,14568106.667,nan,2,0,6131614,67.400,181.500,5808969728.000,5796622336.000,27.200,27.148,nan,nan,30,0
shasum,120,1.000,15.186,12774912.000,nan,1,0,5693396,nmap,20,1.000,92.003,3876864.000,nan,1,0,105278177,env,40,1.000,5.383,14645930.667,nan,1,0,6153780,67.000,196.000,5814315008.000,5802858496.000,27.220,27.171,nan,nan,25,0
shasum,120,1.000,14.373,12668757.333,nan,1,0,5673136,nmap,20,1.000,86.626,3776170.667,nan,2,0,107997385,env,40,1.000,4.963,3457058.133,nan,2,0,5935082,67.267,191.733,5826510848.000,5813191168.000,27.270,27.214,nan,nan,30,0
shasum,120,1.000,12.823,12619605.333,nan,2,0,5463759,nmap,20,1.000,81.729,3934651.733,nan,2,0,107967651,env,60,1.000,6.547,14592170.667,nan,2,0,5439932,67.067,183.630,5816328192.000,5806224896.000,27.231,27.188,nan,nan,30,0
shasum,120,1.000,13.712,12875190.857,nan,1,0,5763068,nmap,20,1.000,85.906,3243246.933,nan,1,0,107610051,env,60,1.000,6.736,14679127.771,nan,1,0,5833118,67.333,201.983,5817894912.000,5804533248.000,27.238,27.182,nan,nan,25,0
shasum,120,1.000,14.186,12708352.000,nan,1,0,5449461,nmap,20,1.000,88.652,3842816.000,nan,1,0,103244762,env,60,1.000,7.551,14684330.667,nan,1,0,5689498,65.067,193.667,5822367744.000,5810013184.000,27.254,27.202,nan,nan,30,0
shasum,120,1.000,12.615,12997290.667,nan,2,0,5413980,nmap,20,1.000,83.698,3972181.333,nan,2,0,105200063,env,80,1.000,8.691,3693824.000,nan,2,0,5400326,67.467,190.917,5841494016.000,5826096128.000,27.332,27.268,nan,nan,30,0
shasum,120,1.000,12.085,12692650.667,nan,2,0,5610060,nmap,20,1.000,83.889,3782570.667,nan,2,0,110617984,env,80,1.000,8.043,14573568.000,nan,2,0,5342153,66.200,183.750,5840412672.000,5825133056.000,27.332,27.267,nan,nan,30,0
shasum,120,1.000,14.718,12794733.714,nan,1,0,5493523,nmap,20,1.000,89.495,3834862.933,nan,1,0,107322181,env,80,1.000,9.236,14568301.714,nan,1,0,5297576,65.000,201.400,5831114752.000,5783479808.000,27.293,27.101,nan,nan,25,0
shasum,120,1.000,13.060,12690944.000,nan,1,0,5437525,nmap,20,1.000,87.542,3665749.333,nan,2,0,108838508,env,100,1.000,10.689,14746965.333,nan,1,0,5116752,63.067,196.117,5750011904.000,5741653504.000,26.972,26.936,nan,nan,30,0
shasum,120,1.000,12.057,12705450.667,nan,2,0,5292382,nmap,20,1.000,81.032,3455744.000,nan,2,0,108835247,env,100,1.000,10.209,14543872.000,nan,2,0,5141902,63.667,189.600,5781571584.000,5774232064.000,27.100,27.068,nan,nan,30,0
shasum,120,1.000,12.791,12725930.667,nan,1,0,5177874,nmap,20,1.000,81.929,3993873.067,nan,1,0,108444488,env,100,1.000,10.694,14589883.733,nan,1,0,5063249,65.600,206.017,5789548544.000,5784154624.000,27.133,27.108,nan,nan,25,0
shasum,120,1.000,12.783,12788906.667,nan,1,0,5209625,nmap,20,1.000,91.827,3751338.667,nan,1,0,110689924,env,120,1.000,12.881,14610261.333,nan,1,0,5009414,66.267,205.617,5812316160.000,5796335104.000,27.225,27.158,nan,nan,30,0
shasum,120,1.000,12.049,3943424.000,nan,2,0,5313213,nmap,20,1.000,86.127,3928405.333,nan,2,0,114845563,env,120,1.000,12.220,14711808.000,nan,2,0,5033766,65.533,198.233,5822177280.000,5808116736.000,27.267,27.207,nan,nan,30,0
shasum,120,1.000,11.524,12659370.667,nan,2,0,5571077,nmap,20,1.000,80.462,3670050.133,nan,2,0,116690477,env,120,1.000,11.841,3726228.724,nan,2,0,5188291,67.200,191.433,5823846400.000,5814477824.000,27.274,27.234,nan,nan,30,0
shasum,120,1.000,10.981,12885981.867,nan,1,0,5311157,nmap,20,1.000,93.054,3835255.467,nan,1,0,108846477,env,140,1.000,15.254,14777124.571,nan,1,0,5003017,64.200,209.850,5821501440.000,5807867392.000,27.265,27.207,nan,nan,25,0
shasum,120,1.000,12.523,12707157.333,nan,1,0,5697388,nmap,20,1.000,87.298,3741354.667,nan,1,0,116899851,env,140,1.000,14.352,14703445.333,nan,2,0,5496280,65.667,206.083,5812670464.000,5797892096.000,27.230,27.168,nan,nan,30,0
shasum,120,1.000,11.694,12705621.333,nan,2,0,5631162,nmap,20,1.000,83.179,3976533.333,nan,2,0,112164757,env,140,1.000,13.625,14616234.667,nan,2,0,5291056,65.600,197.500,5811349504.000,5799829504.000,27.226,27.177,nan,nan,30,0
shasum,120,1.000,12.864,12779129.905,nan,1,0,5343091,nmap,20,1.000,91.753,4022686.476,nan,1,0,111736578,env,160,1.000,16.635,14838808.381,nan,1,0,4949955,66.133,213.717,5806237696.000,5792498688.000,27.210,27.151,nan,nan,25,0
shasum,120,1.000,12.628,12755626.667,nan,1,0,5703273,nmap,20,1.000,90.239,3843157.333,nan,2,0,120066309,env,160,1.000,16.203,14633472.000,nan,2,0,5527963,65.600,210.483,5806544896.000,5794740224.000,27.212,27.161,nan,nan,30,0
shasum,120,1.000,11.566,13001045.333,nan,2,0,5926233,nmap,20,1.000,84.232,3939840.000,nan,2,0,116047116,env,160,1.000,14.913,14797653.333,nan,2,0,5521964,67.800,201.583,5815140352.000,5800949248.000,27.243,27.184,nan,nan,30,0
shasum,120,1.000,10.544,12881905.371,nan,1,0,5349262,nmap,20,1.000,89.048,3864098.133,nan,1,0,115759461,env,180,1.000,17.440,3922176.000,nan,1,0,5028057,64.867,217.367,5816207360.000,5799956992.000,27.250,27.182,nan,nan,25,0
shasum,120,1.000,11.816,12909909.333,nan,1,0,5368720,nmap,20,1.000,88.864,3975082.667,nan,1,0,121745996,env,180,1.000,17.172,4147200.000,nan,1,0,5019782,67.267,212.000,5818150912.000,5803728384.000,27.259,27.198,nan,nan,30,0
shasum,120,1.000,11.431,12622336.000,nan,2,0,5477978,nmap,20,1.000,87.467,3653193.143,nan,1,0,118620436,env,180,1.000,16.421,4056132.267,nan,1,0,5045837,66.000,207.150,5813039104.000,5800353792.000,27.238,27.184,nan,nan,30,0
shasum,120,1.000,10.604,12832426.667,nan,2,0,5603727,nmap,20,1.000,84.023,3765248.000,nan,2,0,121389574,env,200,1.000,17.237,3641070.933,nan,2,0,5233655,67.200,205.367,5813436416.000,5804738048.000,27.241,27.202,nan,nan,30,0
shasum,120,1.000,11.558,3512320.000,nan,1,0,5399890,nmap,20,1.000,87.243,3866272.914,nan,1,0,119838715,env,200,1.000,18.058,14843572.419,nan,1,0,4896605,64.533,225.533,5812910080.000,5801092608.000,27.239,27.189,nan,nan,25,0
shasum,120,1.000,10.987,12775185.067,nan,1,0,5206736,nmap,20,1.000,93.210,3957930.667,nan,1,0,119280007,env,200,1.000,18.043,14690577.067,nan,1,0,4818688,64.867,216.533,5816772608.000,5803506176.000,27.254,27.199,nan,nan,30,0
shasum,120,1.000,12.631,4200789.333,nan,1,0,6908739,nmap,40,1.000,175.160,3533994.667,nan,1,0,113219377,env,0,1.000,0.111,14921728.000,nan,1,0,0,64.267,251.267,5818714112.000,5811403264.000,27.263,27.231,nan,nan,30,0
shasum,120,1.000,12.093,12848981.333,nan,2,0,6743936,nmap,40,1.000,166.614,3799040.000,nan,2,0,110530736,env,0,1.000,0.078,14921728.000,nan,1,0,0,63.133,242.683,5797398528.000,5797237248.000,27.177,27.175,nan,nan,30,0
shasum,120,1.000,11.587,12661930.667,nan,2,0,6580500,nmap,40,1.000,158.877,3782741.333,nan,2,0,109622081,env,0,1.000,0.088,14921728.000,nan,1,0,0,62.733,234.017,5805971456.000,5803166208.000,27.212,27.199,nan,nan,30,0
shasum,120,1.000,11.520,3687628.800,nan,1,0,6805502,nmap,40,1.000,174.315,3773644.800,nan,1,0,113522589,env,20,1.000,2.087,13325702.095,nan,1,0,7213688,63.800,265.033,5811353600.000,5812392448.000,27.235,27.237,nan,nan,25,0
shasum,120,1.000,12.512,12758698.667,nan,1,0,6619241,nmap,40,1.000,178.429,3998720.000,nan,1,0,117180227,env,20,1.000,2.166,14583978.667,nan,1,0,6959972,63.800,258.200,5831825408.000,5827084800.000,27.320,27.298,nan,nan,30,0
shasum,120,1.000,11.967,12732757.333,nan,1,0,6972632,nmap,40,1.000,173.748,3772842.667,nan,1,0,114428919,env,20,1.000,2.089,14718976.000,nan,1,0,7548192,67.467,254.283,5839030272.000,5828761600.000,27.350,27.306,nan,nan,30,0
shasum,120,1.000,11.190,12758357.333,nan,2,0,7124597,nmap,40,1.000,164.080,3349272.381,nan,1,0,125374442,env,40,1.000,3.830,14667434.667,nan,1,0,7364862,65.800,251.167,5837289472.000,5825076736.000,27.344,27.292,nan,nan,30,0
shasum,120,1.000,10.647,12709034.667,nan,2,0,7319506,nmap,40,1.000,159.129,3927893.333,nan,2,0,123247012,env,40,1.000,3.755,14527658.667,nan,2,0,7533757,65.067,243.350,5831796736.000,5828271104.000,27.322,27.305,nan,nan,30,0
shasum,120,1.000,9.974,3849898.667,nan,1,0,6711801,nmap,40,1.000,188.894,3710585.905,nan,1,0,117666701,env,40,1.000,3.661,14699622.400,nan,1,0,7007583,65.733,270.283,5841741824.000,5833816576.000,27.329,27.295,nan,nan,25,0
shasum,120,1.000,10.884,12794538.667,nan,1,0,7059135,nmap,40,1.000,180.781,3652437.333,nan,1,0,121236549,env,60,1.000,6.067,14612138.667,nan,1,0,6930402,68.400,268.800,5855395840.000,5849150976.000,27.385,27.357,nan,nan,30,0
shasum,120,1.000,11.491,12842325.333,nan,1,0,6975055,nmap,40,1.000,170.242,3578965.333,nan,1,0,122449987,env,60,1.000,6.014,3959466.667,nan,1,0,6750043,66.667,260.217,5860612096.000,5851056128.000,27.405,27.365,nan,nan,30,0
shasum,120,1.000,10.980,13122048.000,nan,1,0,7320927,nmap,40,1.000,168.419,3739136.000,nan,1,0,135871172,env,60,1.000,5.704,14731264.000,nan,2,0,7093943,67.267,257.533,5859862528.000,5857727488.000,27.404,27.393,nan,nan,30,0
shasum,120,1.000,10.369,12713642.667,nan,2,0,7559550,nmap,40,1.000,160.058,3531093.333,nan,2,0,135328930,env,80,1.000,7.172,14613504.000,nan,2,0,7201326,66.667,251.417,5867227136.000,5862678528.000,27.432,27.411,nan,nan,30,0
shasum,120,1.000,11.253,12784815.543,nan,1,0,7057294,nmap,40,1.000,158.339,3631718.400,nan,1,0,126680412,env,80,1.000,7.304,14517589.333,nan,1,0,6868865,66.733,281.700,5861926912.000,5847981056.000,27.416,27.357,nan,nan,25,0
shasum,120,1.000,11.661,12661077.333,nan,1,0,7075532,nmap,40,1.000,177.351,3721642.667,nan,1,0,124640541,env,80,1.000,7.832,14711296.000,nan,1,0,6717952,63.533,270.200,5873250304.000,5864779776.000,27.461,27.424,nan,nan,30,0
shasum,120,1.000,11.140,12778666.667,nan,1,0,7731742,nmap,40,1.000,180.242,3639637.333,nan,1,0,146356605,env,100,1.000,9.440,3776512.000,nan,1,0,7444988,65.867,272.383,5872961536.000,5877764608.000,27.459,27.477,nan,nan,30,0
shasum,120,1.000,10.756,12900181.333,nan,2,0,7400891,nmap,40,1.000,168.452,3812608.000,nan,2,0,141649454,env,100,1.000,9.043,3730602.667,nan,2,0,7290314,65.200,261.967,5878212608.000,5871413248.000,27.480,27.450,nan,nan,30,0
shasum,120,1.000,9.810,12596180.114,nan,1,0,6990983,nmap,40,1.000,144.827,3878331.733,nan,1,0,125109904,env,100,1.000,8.133,14619238.400,nan,1,0,6648402,62.667,280.817,5885892608.000,5881409536.000,27.510,27.490,nan,nan,25,0
shasum,120,1.000,11.239,12699648.000,nan,1,0,7109500,nmap,40,1.000,181.694,3912192.000,nan,1,0,135228394,env,120,1.000,11.183,14648661.333,nan,1,0,6647094,66.733,278.550,5896368128.000,5892773376.000,27.555,27.540,nan,nan,30,0
shasum,120,1.000,10.502,4117162.667,nan,1,0,6883123,nmap,40,1.000,168.816,3667285.333,nan,1,0,127675420,env,120,1.000,10.498,14648320.000,nan,1,0,6409561,64.333,265.967,5898203136.000,5887256576.000,27.562,27.516,nan,nan,30,0
shasum,120,1.000,10.321,3754837.333,nan,1,0,6927139,nmap,40,1.000,164.277,3691434.667,nan,2,0,141261259,env,120,1.000,10.040,3907788.800,nan,2,0,6753843,68.933,260.872,5901281280.000,5894579712.000,27.574,27.544,nan,nan,30,0
shasum,120,1.000,9.915,12765184.000,nan,2,0,7374367,nmap,40,1.000,156.771,4003942.400,nan,2,0,151119760,env,140,1.000,11.406,14545066.667,nan,1,0,7233124,67.933,258.267,5896869888.000,5879022080.000,27.559,27.485,nan,nan,30,0
shasum,120,1.000,9.869,12933120.000,nan,1,0,6617688,nmap,40,1.000,178.615,3416268.800,nan,1,0,124362124,env,140,1.000,12.688,14530969.600,nan,1,0,6393405,67.600,283.567,5908047872.000,5895356416.000,27.603,27.550,nan,nan,25,0
shasum,120,1.000,10.949,3788800.000,nan,1,0,7203505,nmap,40,1.000,176.812,3865702.400,nan,1,0,137444120,env,140,1.000,12.287,14656682.667,nan,1,0,6805832,67.800,279.767,5930135552.000,5918147584.000,27.693,27.642,nan,nan,30,0
shasum,120,1.000,10.550,12916053.333,nan,1,0,7358425,nmap,40,1.000,169.808,3848789.333,nan,1,0,156213053,env,160,1.000,13.613,3797077.333,nan,1,0,6952823,66.933,274.300,5921939456.000,5921641472.000,27.661,27.660,nan,nan,30,0
shasum,120,1.000,9.974,12734976.000,nan,2,0,7115890,nmap,40,1.000,161.704,4036437.333,nan,1,0,140947603,env,160,1.000,12.716,14545578.667,nan,2,0,6924391,68.867,264.883,5929359360.000,5920913920.000,27.690,27.654,nan,nan,30,0
shasum,120,1.000,9.875,12595200.000,nan,2,0,7946032,nmap,40,1.000,164.309,3787751.619,nan,2,0,164106872,env,160,1.000,13.095,14503472.762,nan,2,0,7386321,66.733,261.817,5935417344.000,5922091008.000,27.715,27.660,nan,nan,30,0
shasum,120,1.000,10.615,12613461.333,nan,1,0,7699810,nmap,40,1.000,177.378,3660885.333,nan,1,0,157622467,env,180,1.000,15.380,3613047.467,nan,1,0,7385147,65.133,293.683,5928136704.000,5925835264.000,27.687,27.675,nan,nan,25,0
shasum,120,1.000,10.937,3910485.333,nan,1,0,7937872,nmap,40,1.000,181.604,3999658.667,nan,1,0,169420056,env,180,1.000,15.340,14775296.000,nan,1,0,7625171,67.267,289.800,5929865216.000,5924702208.000,27.697,27.673,nan,nan,30,0
shasum,120,1.000,10.106,12902058.667,nan,1,0,7263300,nmap,40,1.000,168.545,3806464.000,nan,1,0,165393914,env,180,1.000,14.562,14664192.000,nan,1,0,7271520,64.933,274.267,5937776640.000,5902060544.000,27.728,27.584,nan,nan,30,0
shasum,120,1.000,9.786,3638101.333,nan,2,0,8216125,nmap,40,1.000,166.158,3760896.000,nan,1,0,223818848,env,200,1.000,15.108,3969194.667,nan,2,0,8259975,64.267,271.783,5861941248.000,5854859776.000,27.428,27.397,nan,nan,30,0
shasum,120,1.000,9.797,12912810.667,nan,1,0,7138676,nmap,40,1.000,164.759,3600042.667,nan,1,0,146790986,env,200,1.000,16.219,3664896.000,nan,1,0,7134810,64.933,295.383,5870782464.000,5868400128.000,27.463,27.451,nan,nan,25,0
shasum,120,1.000,10.899,13023573.333,nan,1,0,7248804,nmap,40,1.000,176.121,3535018.667,nan,1,0,148584924,env,200,1.000,16.564,14727509.333,nan,1,0,7006127,69.267,290.267,5858297856.000,5862653952.000,27.417,27.433,nan,nan,30,0
shasum,120,1.000,9.949,12713984.000,nan,2,0,10492581,nmap,60,1.000,250.188,3711488.000,nan,2,0,2506017630,env,0,1.000,0.118,14888960.000,nan,1,0,0,66.467,311.600,5866344448.000,6112241664.000,27.446,28.423,nan,nan,30,0
shasum,120,1.000,10.332,12793685.333,nan,2,0,9801689,nmap,60,1.000,239.551,3814195.200,nan,1,0,2518552471,env,0,1.000,0.075,14905856.000,nan,1,0,0,68.067,325.183,5948919808.000,6188033536.000,27.783,28.733,nan,nan,40,0
shasum,120,1.000,9.752,12603904.000,nan,2,0,9703188,nmap,60,1.000,225.327,3948836.571,nan,2,0,2348889542,env,0,1.000,0.078,14909440.000,nan,1,0,0,64.933,289.700,5941477376.000,6121579520.000,27.750,28.467,nan,nan,30,0
shasum,120,1.000,9.672,3965440.000,nan,2,0,9962934,nmap,60,1.000,249.453,3664896.000,nan,2,0,3563734466,env,20,1.000,1.870,13707093.333,nan,2,0,8770182,65.533,304.933,5963919360.000,6264444416.000,27.846,29.040,nan,nan,25,0
shasum,120,1.000,9.729,12779520.000,nan,2,0,9764587,nmap,60,1.000,244.117,3150165.333,nan,2,0,3346990124,env,20,1.000,1.839,14576810.667,nan,2,0,8995830,66.733,308.783,6012538880.000,6268430848.000,28.043,29.059,nan,nan,25,0
shasum,120,1.000,10.014,12772522.667,nan,2,0,9655212,nmap,60,1.000,243.194,3587669.333,nan,2,0,3249298465,env,20,1.000,1.923,14588586.667,nan,2,0,8789381,65.733,312.900,6011475968.000,6279246336.000,28.035,29.100,nan,nan,25,0
shasum,120,1.000,10.353,12738218.667,nan,2,0,10222346,nmap,60,1.000,247.995,3630421.333,nan,2,0,4048733601,env,40,1.000,3.680,3343496.533,nan,2,0,8994928,66.133,318.467,6025031680.000,6308000256.000,28.088,29.214,nan,nan,25,0
shasum,120,1.000,10.279,12778154.667,nan,2,0,9352096,nmap,60,1.000,246.499,4120746.667,nan,2,0,4286135076,env,40,1.000,3.723,14614357.333,nan,2,0,9207489,67.000,318.567,6027730944.000,6352409600.000,28.107,29.396,nan,nan,25,0
shasum,120,1.000,9.692,3923968.000,nan,2,0,9506998,nmap,60,1.000,246.133,4035697.778,nan,2,0,3062648526,env,40,1.000,3.472,14635861.333,nan,2,0,8687671,67.333,311.583,6021365760.000,6274941440.000,28.074,29.080,nan,nan,55,0
shasum,120,1.000,10.211,12886869.333,nan,2,0,10140549,nmap,60,0.999,241.854,3827484.444,nan,2,0,4727299482,env,60,1.000,5.427,14569642.667,nan,2,0,9482449,65.467,318.050,6072854528.000,6437972480.000,28.278,29.729,nan,nan,55,0
shasum,120,1.000,9.255,12689749.333,nan,2,0,9881920,nmap,60,1.000,231.454,3650133.333,nan,2,0,4989700755,env,60,1.000,4.951,14570496.000,nan,2,0,9226952,64.467,299.050,6111629312.000,6420188160.000,28.443,29.670,nan,nan,25,0
shasum,120,1.000,9.883,12729295.238,nan,2,0,9426943,nmap,60,1.000,249.938,4643059.810,nan,2,0,5314283532,env,60,1.000,5.496,14665557.333,nan,2,0,8643654,66.933,322.867,6122946560.000,6520797696.000,28.492,30.074,nan,nan,20,0
shasum,120,1.000,10.219,12913493.333,nan,2,0,10331536,nmap,60,0.999,235.850,3588522.667,nan,2,0,6216627062,env,80,1.000,7.112,14506325.333,nan,2,0,9638031,66.333,311.783,6099107840.000,6501656576.000,28.402,30.001,nan,nan,25,0
shasum,120,1.000,9.334,12791876.267,nan,2,0,8821704,nmap,60,0.999,217.744,3699029.333,nan,2,0,4698258057,env,80,1.000,6.166,14772565.333,nan,2,0,8261872,66.600,289.800,6012151808.000,6268019200.000,28.045,29.062,nan,nan,55,0
shasum,120,1.000,9.887,12606634.667,nan,2,0,9650129,nmap,60,1.000,232.223,377671680.000,nan,2,0,5483931734,env,80,1.000,6.761,14494720.000,nan,2,0,9032640,67.000,310.233,6006366208.000,6303026688.000,28.023,29.201,nan,nan,50,0
shasum,120,1.000,9.436,12730368.000,nan,2,0,13059025,nmap,60,1.000,234.213,437883562.667,nan,2,0,6346933704,env,100,1.000,7.828,14630229.333,nan,2,0,12686153,67.000,298.483,6101354496.000,6439235072.000,28.409,29.752,nan,nan,25,0
